ID,Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend
1439,0,0,0,0,18,860.5603175,0,0.009705882,0,0,Oct,3,2,6,1,Returning_Visitor,FALSE
1440,0,0,0,0,3,311,0.1,0.166666667,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE
1441,0,0,0,0,17,504,0,0.02125,33.32796813,0,Mar,2,2,3,1,Returning_Visitor,FALSE
1442,0,0,0,0,1,0,0.2,0.2,0,0.4,May,1,8,7,4,Returning_Visitor,FALSE
1443,5,46.5,0,0,3,26,0,0.028571429,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
1444,14,578.5,2,913,31,699.5,0,0.005896806,22.58886486,0,May,2,2,3,4,Returning_Visitor,TRUE
1445,1,19,1,0,56,2954.759524,0.013793103,0.049396552,0,0.6,May,2,2,3,6,Returning_Visitor,FALSE
1446,0,0,0,0,12,130.5,0,0.008333333,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE
1447,2,37,0,0,8,603,0.014285714,0.033333333,0,0,May,2,2,6,4,Returning_Visitor,FALSE
1448,0,0,0,0,22,584.5,0.009090909,0.036363636,0,0,May,4,1,9,4,Returning_Visitor,FALSE
1449,0,0,1,27,20,566.5,0.004761905,0.023809524,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE
1450,0,0,0,0,6,231.8,0.066666667,0.066666667,0,0,Oct,2,5,3,2,Returning_Visitor,FALSE
1451,0,0,0,0,9,267.75,0,0.022222222,0,0,Dec,3,2,8,2,New_Visitor,TRUE
1452,0,0,0,0,8,110,0,0.0125,0,0,May,2,5,1,2,Returning_Visitor,FALSE
1453,0,0,0,0,68,3357.340476,0.018137255,0.028272059,0,1,May,3,2,6,2,Returning_Visitor,TRUE
1454,0,0,0,0,108,4590.431277,0.005555556,0.022751323,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE
1455,1,14,0,0,46,1380.166667,0,0.01037037,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE
1456,0,0,0,0,19,2177.333333,0,0.010526316,0,0,Dec,2,4,1,2,New_Visitor,FALSE
1457,0,0,1,0,1,102,0,0.1,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE
1458,4,121.5,0,0,2,34,0,0.023809524,0,0,Nov,2,2,9,8,New_Visitor,FALSE
1459,0,0,0,0,9,125,0,0.022222222,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE
1460,1,4,4,123.3333333,79,2387.139881,0.028733963,0.046198341,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE
1461,0,0,0,0,10,130.5,0.02,0.1,0,0,Dec,2,2,7,3,Returning_Visitor,FALSE
1462,0,0,0,0,7,243,0.057142857,0.085714286,0,0,May,2,2,6,4,Returning_Visitor,FALSE
1463,1,7,2,15,17,2269.9,0,0.019047619,0,0,Jul,2,2,3,4,Returning_Visitor,FALSE
1464,4,54.6,2,22.13333333,44,1100.789082,0.008510638,0.018561297,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE
1465,0,0,0,0,10,640.875,0,0.011111111,18.85445822,0,Nov,2,2,1,2,Returning_Visitor,FALSE
1466,6,177.6,0,0,17,284.7833333,0.009090909,0.022727273,31.99181419,0,Oct,4,1,1,2,Returning_Visitor,FALSE
1467,2,90,0,0,22,650.6666667,0.026086957,0.045217391,0,0,May,2,2,4,1,Returning_Visitor,FALSE
1468,6,136.5555556,0,0,59,3224.819084,0.002985075,0.011923715,8.567426866,0,Mar,2,4,2,2,Returning_Visitor,TRUE
1469,0,0,0,0,18,133,0.038888889,0.072222222,0,0,May,4,1,1,2,Returning_Visitor,TRUE
1470,1,0,0,0,39,1159.541667,0.00125,0.03125,0,0,Nov,2,2,6,2,Returning_Visitor,TRUE
1471,3,118,0,0,32,791.8,0.021621622,0.046846847,1.297677921,0,Sep,2,2,1,3,Returning_Visitor,FALSE
1472,0,0,0,0,11,458.5,0,0.007407407,0,0,May,1,1,1,4,Returning_Visitor,TRUE
1473,0,0,1,0,16,222,0.025,0.03125,0,0,Mar,1,2,1,2,Returning_Visitor,FALSE
1474,0,-1,0,-1,1,-1,0.2,0.2,0,0,May,2,2,9,3,Returning_Visitor,FALSE
1475,11,365.1166667,4,65.5,149,6082.873739,0.011520436,0.027243522,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
1476,1,19.4,0,0,18,1077.373333,0.034126984,0.035714286,18.22752549,0,Nov,3,2,9,2,Returning_Visitor,FALSE
1477,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,3,3,Returning_Visitor,FALSE
1478,0,0,0,0,10,72.5,0.08,0.106666667,0,0.2,May,2,2,2,13,Returning_Visitor,FALSE
1479,3,90.7,3,65.4,13,1036.53178,0.035294118,0.048235852,19.74930078,0,Nov,3,2,1,4,Returning_Visitor,TRUE
1480,4,305,0,0,16,1090.7,0,0.041666667,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
1481,0,0,0,0,31,1144.972222,0.006666667,0.008333333,77.04199767,0,Dec,2,2,7,2,New_Visitor,FALSE
1482,0,0,2,19.25,4,95,0,0.033333333,0,0,Nov,2,2,4,2,Returning_Visitor,TRUE
1483,0,0,0,0,2,180.1470588,0.033333333,0.055555556,0,0,Nov,6,2,3,8,Returning_Visitor,FALSE
1484,0,0,0,0,21,864.4583333,0.003174603,0.01031746,0,0,Dec,3,2,1,2,New_Visitor,FALSE
1485,5,60.5,0,0,5,50,0,0.025,0,0,Dec,8,13,9,20,Other,TRUE
1486,0,0,0,0,62,1875.103333,0.003278689,0.027868852,12.71367924,0,Sep,2,4,1,1,Returning_Visitor,FALSE
1487,9,726.3666667,0,0,80,4322.779121,0.002272727,0.0163943,8.069027652,0,May,2,2,2,2,Returning_Visitor,FALSE
1488,0,0,0,0,106,1974.702597,0.001886792,0.014426543,1.324135445,0,May,2,2,8,3,Returning_Visitor,FALSE
1489,0,0,0,0,6,60.25,0.033333333,0.066666667,0,0,Nov,2,2,7,3,Returning_Visitor,FALSE
1490,4,71.4,0,0,14,449.4,0.03,0.076666667,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE
1491,0,0,0,0,9,140.2,0,0.044444444,0,0,Sep,2,2,9,2,New_Visitor,TRUE
1492,3,397.7,4,1093.3,66,4152.7631,0.014979592,0.017561939,6.282904602,0,Sep,3,2,8,4,Returning_Visitor,TRUE
1493,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE
1494,0,0,0,0,14,655.1666667,0,0.007692308,0,0,May,2,2,7,4,Returning_Visitor,TRUE
1495,0,0,0,0,4,86.36,0.0625,0.11875,0,0,Aug,3,2,4,1,Returning_Visitor,TRUE
1496,2,29.5,0,0,36,1653.395833,0.005555556,0.022839506,68.25041784,0,Dec,3,2,1,2,Returning_Visitor,FALSE
1497,14,173.0833333,3,424.5,115,3382.287999,0.005346832,0.021971597,0,0,May,2,2,2,6,Returning_Visitor,FALSE
1498,1,22,0,0,9,415.25,0.033333333,0.048148148,0,0,Mar,3,3,1,1,Returning_Visitor,FALSE
1499,1,40.25,0,0,19,501.7666667,0,0.010526316,0,0,May,2,2,1,4,Returning_Visitor,FALSE
1500,4,45.8,2,43.2,30,1021.838095,0,0.005882353,40.43578994,0,Nov,2,2,4,2,New_Visitor,FALSE
1501,6,66.16666667,2,120,204,9143.435714,0.004807692,0.015384615,0,0.4,May,2,2,7,4,Returning_Visitor,FALSE
1502,0,0,0,0,21,1030,0.005,0.025,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE
1503,0,0,0,0,7,111.6666667,0,0.014285714,0,0,Mar,2,4,1,2,Returning_Visitor,TRUE
1504,2,70.5,0,0,20,855.6666667,0,0.013157895,0,0,Nov,2,2,9,20,New_Visitor,FALSE
1505,1,54,0,0,31,2543.5,0,0.006666667,0,0,May,2,2,5,2,Returning_Visitor,FALSE
1506,4,206.25,0,0,16,572.65,0,0.011111111,10.17711218,0,Sep,3,2,1,4,Returning_Visitor,TRUE
1507,0,0,0,0,20,1117.333333,0,0.000956938,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE
1508,0,0,3,56,10,369,0,0.016666667,0,0,Mar,1,1,4,2,New_Visitor,TRUE
1509,3,35,0,0,7,117.0833333,0,0.044444444,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
1510,0,0,0,0,8,561.5,0,0.05,0,0,Dec,2,4,7,20,Returning_Visitor,FALSE
1511,3,648,4,168.8333333,31,1300.728987,0.000555556,0.021511104,6.938235354,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1512,0,0,0,0,2,39.5,0,0.1,0,0,Dec,2,2,8,1,Returning_Visitor,FALSE
1513,7,98,3,61,83,2355.682738,0.002873563,0.022487296,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE
1514,3,54.8,1,28.2,24,203.0677778,0,0.008,44.35972562,0,June,2,2,1,4,Returning_Visitor,FALSE
1515,3,102.6,0,0,35,871.8333333,0,0.002631579,0,0,Oct,1,1,1,2,New_Visitor,TRUE
1516,0,0,0,0,19,392,0.021052632,0.052631579,0,0,Mar,2,2,5,1,Returning_Visitor,TRUE
1517,2,7,0,0,27,541.2071429,0.008888889,0.029320988,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE
1518,5,368.4,0,0,14,481.9666667,0.010526316,0.031578947,0,0,Sep,1,1,1,2,Returning_Visitor,FALSE
1519,2,63.5,0,0,12,222.5,0,0.007142857,0,0,Dec,2,10,3,2,New_Visitor,TRUE
1520,0,0,0,0,7,1689,0.028571429,0.085714286,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE
1521,0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
1522,5,169.975,3,106,90,4792.380767,0.004166667,0.007479289,41.55801982,0,Nov,3,2,6,1,Returning_Visitor,FALSE
1523,0,0,0,0,14,204.5,0.046153846,0.084615385,0,0.6,May,1,1,4,3,Returning_Visitor,FALSE
1524,0,0,1,108.8,10,322.3666667,0,0.009090909,61.80843596,0,Nov,2,5,4,2,Returning_Visitor,FALSE
1525,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
1526,0,0,0,0,7,611.0833333,0,0.016666667,0,0,Dec,3,2,6,8,New_Visitor,FALSE
1527,0,0,0,0,18,297.3,0,0.011764706,0,0,May,1,2,1,4,Returning_Visitor,FALSE
1528,0,0,0,0,5,48,0.08,0.093333333,0,0.8,May,3,2,4,13,Returning_Visitor,FALSE
1529,0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,3,1,3,Returning_Visitor,TRUE
1530,6,198.5,0,0,41,1824.083333,0,0.01,0,0,Dec,3,2,3,11,New_Visitor,FALSE
1531,3,199.75,0,0,8,331.4,0,0.003333333,0,0,Mar,3,2,2,10,New_Visitor,FALSE
1532,0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
1533,0,0,0,0,59,1889.7,0.005747126,0.014203612,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE
1534,0,0,0,0,13,1001.3,0,0.057142857,0,0,June,2,2,9,1,Returning_Visitor,FALSE
1535,0,0,0,0,8,463.6666667,0,0.0375,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
1536,1,58,0,0,2,7,0,0.066666667,0,0,May,3,2,3,19,New_Visitor,TRUE
1537,5,52.5,0,0,7,415.5,0,0.016666667,0,0,May,2,2,1,4,New_Visitor,FALSE
1538,0,0,1,14,119,2763.011332,0.005367232,0.007566642,0,0,Nov,3,2,3,13,Returning_Visitor,TRUE
1539,0,0,0,0,3,189,0,0.066666667,0,0,May,2,2,3,4,Returning_Visitor,FALSE
1540,0,0,0,0,17,469.4166667,0,0.011764706,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE
1541,0,0,0,0,1,8,0,0,0,0,Sep,2,2,2,1,Returning_Visitor,FALSE
1542,4,147.6666667,2,96.33333333,46,1041.316345,0.000571429,0.013478622,2.690792571,0,May,2,2,6,4,Returning_Visitor,TRUE
1543,0,0,0,0,27,4622,0.027160494,0.090123457,0,0,Oct,2,5,6,1,Returning_Visitor,FALSE
1544,2,30,0,0,24,300.6666667,0.008333333,0.025,0,0,May,2,2,1,4,Returning_Visitor,FALSE
1545,0,0,0,0,24,308.8635531,0,0.028030303,0,0,Mar,2,6,2,2,Returning_Visitor,FALSE
1546,5,115.375,0,0,20,473.5,0.026111111,0.028996212,14.88419318,0,Dec,3,2,1,1,Returning_Visitor,FALSE
1547,0,0,0,0,8,332,0,0.028571429,0,0,Mar,3,2,1,8,New_Visitor,TRUE
1548,3,40.25,3,9,26,683.0292208,0.006451613,0.032319508,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
1549,2,86.38888889,0,0,29,897.0902778,0.013978495,0.04659824,7.053335001,0,Nov,2,2,6,3,Returning_Visitor,FALSE
1550,8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.1013738,0,Nov,2,2,2,1,Returning_Visitor,TRUE
1551,0,0,0,0,16,641.5,0,0.0375,0,0,May,4,1,7,1,Returning_Visitor,FALSE
1552,1,160.2,0,0,13,381.6166667,0,0.011904762,0,0,Oct,1,2,3,2,New_Visitor,FALSE
1553,0,0,0,0,2,33,0,0.1,0,0,May,1,8,3,2,Returning_Visitor,FALSE
1554,3,54.5,0,0,67,2891.744571,0.013235294,0.023901833,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE
1555,6,100.1,0,0,4,60.4,0,0.022222222,0,0,Sep,2,4,7,2,New_Visitor,FALSE
1556,3,21,0,0,109,2587.530411,0,0.01036036,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
1557,0,0,0,0,40,1385.666667,0.005,0.0225,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
1558,0,0,0,0,3,79,0.066666667,0.166666667,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE
1559,9,139,1,109,33,752.4592075,0.002777778,0.006415344,0,0,May,1,1,1,15,Returning_Visitor,TRUE
1560,0,0,0,0,39,2034.466667,0.005128205,0.015555556,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE
1561,0,0,0,0,49,2990.3125,0.012244898,0.038231293,0,0,Nov,3,2,7,13,Returning_Visitor,FALSE
1562,2,56.2,0,0,102,5978.180357,0.004692308,0.020329446,15.25033754,0.6,May,2,2,3,2,Returning_Visitor,FALSE
1563,1,2,0,0,61,1335.737854,0,0.002,20.15710234,0,Nov,4,4,1,2,Returning_Visitor,TRUE
1564,0,0,0,0,6,140,0,0.033333333,0,0,May,2,6,3,6,Returning_Visitor,FALSE
1565,0,0,0,0,4,32,0,0.075,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE
1566,4,271.2,0,0,4,144.6,0,0.014285714,0,0,Oct,3,2,1,2,Returning_Visitor,FALSE
1567,2,98,0,0,20,401.5,0,0.003333333,0,0,May,2,5,1,2,Returning_Visitor,TRUE
1568,4,143.0666667,1,6.5,74,1294.405,0.002666667,0.010666667,0,0,Aug,2,2,3,1,Returning_Visitor,TRUE
1569,13,241.7666667,0,0,12,255.3,0.002,0.036666667,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE
1570,4,82.46666667,0,0,10,153.9,0.016666667,0.016666667,0,0,Jul,3,2,6,4,Returning_Visitor,FALSE
1571,6,301.2,0,0,87,1836.983333,0.009782609,0.026449275,0,0,Sep,2,2,6,3,Returning_Visitor,FALSE
1572,6,243.75,0,0,8,171.25,0.038888889,0.067222222,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE
1573,0,0,0,0,6,199.25,0,0.033333333,0,0,Dec,2,4,1,3,Other,FALSE
1574,0,0,2,236,66,1483.55,0,0.006153846,143.2115385,0,May,2,4,3,3,Returning_Visitor,TRUE
1575,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,5,1,Returning_Visitor,FALSE
1576,1,32.2,0,0,17,876.4285714,0,0.0040625,0,0,Jul,3,2,1,3,Returning_Visitor,FALSE
1577,5,29,0,0,8,233.5,0,0.027777778,0,0,Dec,2,2,4,2,Returning_Visitor,FALSE
1578,7,380.8,0,0,50,2653.196667,0.015686275,0.027908497,0,0,Aug,2,2,2,1,Returning_Visitor,FALSE
1579,4,76.25,0,0,141,3274.521154,0,0.008391608,6.425757643,0,Dec,2,2,1,1,Returning_Visitor,FALSE
1580,0,0,0,0,5,64,0,0.1,0,0,Sep,2,2,6,2,Returning_Visitor,FALSE
1581,0,0,0,0,5,147.5,0,0.04,0,0,Dec,2,2,2,8,Returning_Visitor,FALSE
1582,2,71.3,0,0,18,813.8,0.010526316,0.045438596,0,0.8,May,3,2,8,13,Returning_Visitor,FALSE
1583,7,261.5,0,0,117,3484.269118,0.0025,0.014375,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE
1584,0,0,1,17.75,65,6203.690476,0.007395833,0.027280668,0,0,Dec,2,1,1,2,Returning_Visitor,FALSE
1585,3,39.2,0,0,12,209,0,0.02,0,0,Sep,2,5,6,2,Returning_Visitor,FALSE
1586,0,0,0,0,9,53,0.066666667,0.111111111,0,0,Dec,2,5,3,1,Returning_Visitor,TRUE
1587,4,24.5,0,0,29,749.125,0.005882353,0.02745098,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
1588,0,0,0,0,14,471.4166667,0,0.002197802,0,0,Nov,3,2,3,6,New_Visitor,FALSE
1589,1,136.5,0,0,25,806.5,0,0.009615385,39.96971545,0,Aug,1,1,1,4,Returning_Visitor,TRUE
1590,2,77.5,3,92,18,341.2916667,0,0.009090909,0,0,Mar,1,1,1,2,New_Visitor,TRUE
1591,1,65.5,0,0,51,1544.855159,0.012244898,0.027755102,0,0,Nov,3,2,1,1,Returning_Visitor,TRUE
1592,1,9,0,0,7,638,0.0375,0.045833333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE
1593,0,0,1,0,31,751,0.003125,0.0421875,0,0,Dec,2,2,1,6,Returning_Visitor,TRUE
1594,0,0,0,0,7,208,0,0.028571429,0,0,Feb,4,1,1,5,Returning_Visitor,TRUE
1595,3,76.75,1,0,36,1100.916667,0.007692308,0.015262515,18.99269231,0,May,2,2,1,2,Returning_Visitor,FALSE
1596,0,0,0,0,3,104,0,0.066666667,0,0,Nov,2,4,3,1,Returning_Visitor,FALSE
1597,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,3,New_Visitor,FALSE
1598,1,43,0,0,43,1223.347222,0,0.004545455,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE
1599,6,618.0666667,0,0,50,1342.083333,0,0.004385965,28.06804986,0,June,2,2,6,11,New_Visitor,FALSE
1600,4,72,0,0,4,46.5,0.04,0.06,0,0,Nov,3,2,2,3,Returning_Visitor,FALSE
1601,2,12.6,0,0,7,62.8,0,0.022222222,0,0,June,1,1,4,4,Returning_Visitor,FALSE
1602,13,913.5222222,3,141.88,29,1293.652222,0.002631579,0.020570175,1.483746347,0,Aug,2,2,4,2,Returning_Visitor,TRUE
1603,5,196.6666667,0,0,94,2129.536752,0.003157895,0.004818713,0,0,May,3,2,1,3,Returning_Visitor,FALSE
1604,3,64,0,0,24,832.0909091,0,0.009876543,0,0,Mar,2,10,1,3,New_Visitor,FALSE
1605,11,455.0666667,3,306.1,41,5194.857143,0.001754386,0.013972431,22.65941331,0,Oct,2,4,1,20,Returning_Visitor,FALSE
1606,0,0,0,0,20,1017.5,0.005,0.033333333,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
1607,3,55,0,0,18,376.5,0.021052632,0.040350877,0,0.4,May,4,2,3,11,Returning_Visitor,FALSE
1608,0,0,0,0,7,76,0,0.071428571,0,0,May,2,2,7,3,Returning_Visitor,FALSE
1609,4,65,0,0,26,501.8,0,0.014285714,0,0,Nov,2,2,9,2,New_Visitor,FALSE
1610,1,49.4,0,0,18,213.1714286,0,0.003921569,0,0,Oct,2,2,1,2,New_Visitor,FALSE
1611,0,0,0,0,21,761.25,0,0.014035088,0,0,May,3,2,3,1,Returning_Visitor,FALSE
1612,1,13.5,1,28,88,1759.275703,0.004545455,0.020644542,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1613,5,136.1,0,0,45,1424.804887,0,0.008333333,10.19295165,0,Nov,2,2,6,2,Returning_Visitor,TRUE
1614,0,0,0,0,42,1185.666667,0,0.004761905,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
1615,0,0,2,76.5,22,850.5333333,0.004545455,0.03446281,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
1616,6,206.03,0,0,129,3778.345,0.010687023,0.024611656,2.169469761,0,Oct,2,2,1,3,Returning_Visitor,FALSE
1617,0,0,0,0,10,393,0.02,0.06,0,0,May,2,2,7,3,Returning_Visitor,FALSE
1618,2,5,0,0,3,32,0,0.066666667,0,1,May,2,2,2,5,Returning_Visitor,TRUE
1619,4,15,1,0,38,1155,0.004545455,0.020454545,5.903181818,0,May,2,2,5,2,Returning_Visitor,FALSE
1620,1,2,0,0,16,323.2333333,0,0.013333333,0,0,Dec,3,2,8,8,Returning_Visitor,FALSE
1621,3,52,0,0,56,2145.563492,0.011403509,0.025292398,13.11733918,0,May,2,2,1,14,Returning_Visitor,FALSE
1622,1,21,0,0,81,2930.722222,0.003658537,0.018943089,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE
1623,0,0,0,0,4,70.5,0.05,0.1,0,0,Mar,3,2,4,3,Returning_Visitor,FALSE
1624,0,0,0,0,3,71,0.1,0.1,0,0,May,3,2,6,13,Returning_Visitor,FALSE
1625,0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,4,10,Returning_Visitor,FALSE
1626,0,0,0,0,2,0,0.2,0.2,0,0,Nov,2,5,1,2,Returning_Visitor,FALSE
1627,0,0,0,0,8,551.1666667,0.025,0.035,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE
1628,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,4,2,New_Visitor,FALSE
1629,7,109.0416667,0,0,35,1136.083333,0,0.013157895,46.21605051,0,Nov,3,2,3,3,Returning_Visitor,FALSE
1630,0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE
1631,0,0,0,0,20,438.3333333,0.02,0.04,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE
1632,0,0,0,0,17,557.1666667,0.023529412,0.049509804,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE
1633,0,0,0,0,9,183.3333333,0,0.022222222,0,0,Dec,2,10,4,1,Returning_Visitor,FALSE
1634,8,144.5,4,181.7222222,52,2826.790048,0.007258065,0.030060764,0,0,May,3,2,3,13,Returning_Visitor,TRUE
1635,0,0,0,0,9,890,0.044444444,0.066666667,0,0.4,May,2,2,6,19,Returning_Visitor,FALSE
1636,0,0,0,0,3,55,0.044444444,0.111111111,0,0,May,3,5,1,3,Returning_Visitor,FALSE
1637,0,0,1,0,23,489.25,0.00173913,0.032173913,0,0,May,2,5,5,2,Returning_Visitor,FALSE
1638,1,10,1,0,28,830,0.013793103,0.044827586,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE
1639,0,0,0,0,25,934.3666667,0.024,0.054,0,0.6,May,2,2,6,13,Returning_Visitor,FALSE
1640,2,86,0,0,36,1720.416667,0,0.00995086,0,0.2,May,2,10,4,1,Returning_Visitor,FALSE
1641,0,0,0,0,7,245.4,0.025,0.08125,3.27121463,0,Sep,3,7,3,4,Returning_Visitor,FALSE
1642,0,0,0,0,39,706.2,0.074774775,0.09009009,0,0,Sep,3,2,1,13,Returning_Visitor,FALSE
1643,0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
1644,8,101.8511111,4,161.9666667,52,591.1542063,0,0.011448413,8.052496178,0,Jul,2,2,3,3,Returning_Visitor,FALSE
1645,0,0,0,0,10,1656.666667,0.06,0.1,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE
1646,8,359,1,16,19,497.6666667,0.007692308,0.023076923,0,0,May,2,4,7,1,Returning_Visitor,FALSE
1647,0,0,2,52,12,699.25,0.023809524,0.028571429,0,0,May,1,1,3,3,Returning_Visitor,FALSE
1648,1,74,0,0,49,1616.083333,0.004,0.016,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
1649,0,0,0,0,15,242.9166667,0.006666667,0.006666667,0,0,Nov,3,2,1,11,Returning_Visitor,TRUE
1650,1,10,0,0,16,120,0.053333333,0.08,0,0,May,2,2,6,4,Returning_Visitor,FALSE
1651,15,1629.333333,3,214.5,112,4509.823016,0.004166667,0.019960276,0,0,May,4,1,3,3,Returning_Visitor,FALSE
1652,0,0,0,0,2,51,0,0.05,0,0,May,3,2,1,7,Returning_Visitor,TRUE
1653,3,42,0,0,16,1266.5,0,0.003508772,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
1654,2,17.13333333,0,0,20,1078.2,0.02,0.051166667,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE
1655,3,69.6,0,0,9,199.1333333,0,0.006060606,0,0,Jul,1,1,1,2,New_Visitor,FALSE
1656,0,0,0,0,4,81.5,0,0.025,0,0,May,1,1,2,4,Returning_Visitor,TRUE
1657,2,148,0,0,9,416.6666667,0,0.004545455,0,0,Mar,3,2,6,2,New_Visitor,TRUE
1658,0,0,0,0,27,228.9,0.014814815,0.037037037,0,0,Aug,4,1,1,1,Returning_Visitor,FALSE
1659,0,0,0,0,8,323.5,0,0.025,23.235,0,May,1,1,1,5,New_Visitor,FALSE
1660,0,0,0,0,9,145.9,0.022222222,0.074074074,0,0,June,1,1,2,3,Returning_Visitor,TRUE
1661,2,196.6,0,0,31,1514.3,0.036363636,0.066666667,0,0,Aug,1,8,7,1,Returning_Visitor,TRUE
1662,0,0,0,0,14,424.3333333,0,0.007142857,0,0,Dec,2,2,2,13,Returning_Visitor,FALSE
1663,0,0,0,0,6,67,0.016666667,0.05,0,0,Jul,2,4,1,1,Returning_Visitor,FALSE
1664,1,7,0,0,7,151.5,0,0.025,50.9925,0,May,2,2,1,1,Returning_Visitor,FALSE
1665,0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,7,2,Returning_Visitor,FALSE
1666,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,6,1,Returning_Visitor,TRUE
1667,0,0,0,0,2,0,0.2,0.2,0,0,Dec,1,1,2,1,Returning_Visitor,TRUE
1668,8,820.8,1,29.5,59,1609.313889,0.010447761,0.030795428,12.44030746,0,May,2,4,4,2,Returning_Visitor,TRUE
1669,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE
1670,2,13,0,0,3,200,0,0.05,0,0,Dec,2,2,1,8,New_Visitor,FALSE
1671,7,199.85,0,0,39,1267.453333,0.004761905,0.020634921,17.92758699,0,Nov,2,4,1,4,Returning_Visitor,FALSE
1672,2,113.5,0,0,37,1344.340476,0,0.005405405,11.77908986,0,Dec,2,2,3,2,New_Visitor,FALSE
1673,0,0,0,0,1,0,0.2,0.2,0,0,May,4,1,1,5,Returning_Visitor,FALSE
1674,6,124.5,5,132.8333333,45,901.0916667,0.004,0.010111111,0,0,May,2,5,2,2,Returning_Visitor,FALSE
1675,0,0,0,0,10,0,0.2,0.2,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE
1676,0,0,0,0,6,73.75,0.033333333,0.044444444,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE
1677,0,0,0,0,8,100,0,0.025,0,0,Mar,1,1,7,1,Returning_Visitor,FALSE
1678,5,138.5,0,0,11,578.3333333,0.05,0.072916667,0,0,May,1,1,1,4,Returning_Visitor,FALSE
